source_id,source_url,canonical_url,page_title,publisher,publisher_type,source_tier,published_at,updated_at,accessed_at,language,content_type,archive_url,http_status_at_collection,license_or_terms_note,is_official,is_primary_source,page_hash,snapshot_path,notes
src_97cc05ff1539,https://www.shanghai.gov.cn/nw48636/20200826/0001-48636_1426735.html,https://www.shanghai.gov.cn/nw48636/20200826/0001-48636_1426735.html,《普陀区关于支持中小企业共抗疫情共渡难关的十二条措施》细则汇总,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e6d0e7d82f3a2f3f748595a086a41c46c2c1bdafeb5a739919ec3818fb113a85,,opened via official Shanghai smart-search endpoint
src_5bbd9219ff36,https://www.shanghai.gov.cn/zqfzptq/20220504/fa550e7242b04b6999663074b3215eb6.html,https://www.shanghai.gov.cn/zqfzptq/20220504/fa550e7242b04b6999663074b3215eb6.html,“20问20答”读懂《普陀区全力抗击疫情助企纾困的十二条措施》,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,b86ba35fd2838b57c7404c4916fe1659925000ef63947ece18e1f562322642c5,,opened via official Shanghai smart-search endpoint
src_6ed6c3b9d3cf,https://www.shanghai.gov.cn/nw9820/20210421/cf636fcab9984886a8f9dc34df40a3b4.html,https://www.shanghai.gov.cn/nw9820/20210421/cf636fcab9984886a8f9dc34df40a3b4.html,市政府新闻发布会问答实录（2021年4月20日）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,393e38909291ace2d0fdffaca8df3fe2409cb63ed9fb9394d432306f2d26a0aa,,opened via official Shanghai smart-search endpoint
src_b986504f921b,https://www.shanghai.gov.cn/gwk/search/content/04878b9817a448de8d875d27b2a4ded9,https://www.shanghai.gov.cn/gwk/search/content/04878b9817a448de8d875d27b2a4ded9,上海市普陀区人民政府关于印发《普陀区提信心扩需求稳增长促发展的若干政策措施》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,423e0fca15b8dfa233ebb47169b9fa39dd82775c8eebe8938a90834df1e83f0a,,opened via official Shanghai smart-search endpoint
src_e6f63a251066,https://www.shanghai.gov.cn/tszczq-qtqj6/20250610/8a5851fc576740dd8cb1ca0be0b5aad2.html,https://www.shanghai.gov.cn/tszczq-qtqj6/20250610/8a5851fc576740dd8cb1ca0be0b5aad2.html,普陀区人民政府关于印发《普陀区提信心扩需求稳增长促发展的若干政策措施》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,6073a48d72e0fa058c625d8047ebb3e1073a5a1a69c46ed8bb8d424f0ad98905,,opened via official Shanghai smart-search endpoint
src_bc0778d5d274,https://www.shanghai.gov.cn/nw15343/20260312/7417adfda9744310af0f9a485b790a42.html,https://www.shanghai.gov.cn/nw15343/20260312/7417adfda9744310af0f9a485b790a42.html,营商环境 “活水” 来！普陀这两个集体荣获“先进集体”称号,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,818b537f2371012251a2b377cb2c21c0915c0f96c68fc372edc184a4c3790b9d,,opened via official Shanghai smart-search endpoint
src_70fc1d83c5bd,https://www.shanghai.gov.cn/wzjd/20250610/f1f026b973be49d5af563352049c9c80.html,https://www.shanghai.gov.cn/wzjd/20250610/f1f026b973be49d5af563352049c9c80.html,政策问答：普陀区提信心扩需求稳增长促发展的若干政策措施,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a729296032e38148d5aae9bee0b641cec1749bbab5f66acd4bd4e43b78a3f23a,,opened via official Shanghai smart-search endpoint
src_7bd6c677f825,https://www.shanghai.gov.cn/shsptzs/20240929/d26325b9331a471e898d7527a993780d.html,https://www.shanghai.gov.cn/shsptzs/20240929/d26325b9331a471e898d7527a993780d.html,上海市教育考试院关于印发《2025年上海市普通高校考试招生报名实施办法》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a957fa831f401b5b84bb6f2dacbbe09ce69acdc59ed6c93e7a023383d0049cb4,,opened via official Shanghai smart-search endpoint
src_a9d9598e5861,https://www.shanghai.gov.cn/xbhygq/20240930/dc3f5b58d5d6449080c1784ed9d1f4d3.html,https://www.shanghai.gov.cn/xbhygq/20240930/dc3f5b58d5d6449080c1784ed9d1f4d3.html,《2025年上海市普通高校考试招生报名实施办法》公布（附热点问答）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,1e6025b331f90a9e21ff2b5c3df40e89c4184beb271a02a9f21b08436e5e8cd0,,opened via official Shanghai smart-search endpoint
src_44e96c2b0ca6,https://www.shanghai.gov.cn/xbhygq/20231009/e116a64f16d34895a67c0b0e5dff9634.html,https://www.shanghai.gov.cn/xbhygq/20231009/e116a64f16d34895a67c0b0e5dff9634.html,2024年上海市普通高校考试招生报名工作即将启动，40个热点问题，来看官方解答,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,326fd4e5f0030d04ca824647418069d3303dca0ca09dcec378f0cbc05f4198dc,,opened via official Shanghai smart-search endpoint
src_b70285dd4147,https://www.shanghai.gov.cn/nw9820/20200906/0001-9820_1451588.html,https://www.shanghai.gov.cn/nw9820/20200906/0001-9820_1451588.html,市政府新闻发布会问答实录（2020年6月3日）,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,014a06008587d5d9cedcbf8888015fb2fd8d89a0f834d8497d1f28622b6787a2,,opened via official Shanghai smart-search endpoint
src_eb6300e118cc,https://www.shanghai.gov.cn/tsqygs-zjfcqj7/20250709/6e76d981126d44d8b4d2af6392b587f6_f7a.html,https://www.shanghai.gov.cn/tsqygs-zjfcqj7/20250709/6e76d981126d44d8b4d2af6392b587f6_f7a.html,虹口区养老服务设施建设及服务运营扶持办法,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,9213db8931e27dd9551fd41c48b458557cc1568d4a1b5d3a5cdffa9e74a50216,,opened via official Shanghai smart-search endpoint
src_ad4105099375,https://www.shanghai.gov.cn/tszczq-qtqj7/20250610/d1d9fdaa36cf40f4a9cbca5bd5e8fe54.html,https://www.shanghai.gov.cn/tszczq-qtqj7/20250610/d1d9fdaa36cf40f4a9cbca5bd5e8fe54.html,虹口区人民政府关于印发虹口区营商环境创新试点实施方案的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e75cf95c19de61a1699b643b62dd9851a4fc622fa619c950e3590418936d7c9f,,opened via official Shanghai smart-search endpoint
src_bc4ef49c3c73,https://www.shanghai.gov.cn/gwk/search/content/c72bfdaa7e644f01950ce3047177bf51,https://www.shanghai.gov.cn/gwk/search/content/c72bfdaa7e644f01950ce3047177bf51,对市十六届人大三次会议第0440号代表建议的答复,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,48ecf860557e758020d62759a41c6d82038478e571779914abfcc22f79714030,,opened via official Shanghai smart-search endpoint
src_c0a319757eb9,https://www.shanghai.gov.cn/nw15343/20250213/94e33567617940ee8714e4208a50993b.html,https://www.shanghai.gov.cn/nw15343/20250213/94e33567617940ee8714e4208a50993b.html,虹口观察 | 投资虹口，就是投资更好的未来,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,2595cc5bffcf359e657f2a9a32850a652713c39bcc561d745142e51fdbf9bd8f,,opened via official Shanghai smart-search endpoint
src_4c33ceaf59b4,https://www.shanghai.gov.cn/gwk/search/content/bd3362ec-7af3-483c-a6ba-c36edf0085f2,https://www.shanghai.gov.cn/gwk/search/content/bd3362ec-7af3-483c-a6ba-c36edf0085f2,关于印发《杨浦区托育服务三年行动计划（2021—2023年）》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,897a0363d87d609e68782021edd5c25d304ef44bb0454349656c0320c32f7ad6,,opened via official Shanghai smart-search endpoint
src_bd72596f36d9,https://www.shanghai.gov.cn/rktyfw3/20230407/11c159488a194c71b9b4447dbc438a6b.html,https://www.shanghai.gov.cn/rktyfw3/20230407/11c159488a194c71b9b4447dbc438a6b.html,杨浦区人民政府办公室《关于印发＜杨浦区托育服务三年行动计划（2021-2023年）＞的通知》,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c224a7a726e26144241980394ad8acbbd941c82e885a72aba68b52de2d8e1374,,opened via official Shanghai smart-search endpoint
src_96ce7bc68058,https://www.shanghai.gov.cn/jcsfbylfw/20240619/094ce43dc66443b1a753727d46903eac.html,https://www.shanghai.gov.cn/jcsfbylfw/20240619/094ce43dc66443b1a753727d46903eac.html,关于印发《杨浦区促进养老托育服务高质量发展实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,d037e7b08fbed565be4b772e1933acc6dba9f166af01d606fcc93799fb0ac2d1,,opened via official Shanghai smart-search endpoint
src_7de3cf8220c6,https://www.shanghai.gov.cn/gwk/search/content/b10fe4d7-a2c2-470c-a6e0-6a21eb4a2e81,https://www.shanghai.gov.cn/gwk/search/content/b10fe4d7-a2c2-470c-a6e0-6a21eb4a2e81,关于印发《2021年杨浦区深化“放管服”改革工作要点》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e9654fc8c64873945e82bd46b26401d3b77fcab3e1e969cbe2703f951586d5c7,,opened via official Shanghai smart-search endpoint
src_bd412822b3e9,https://www.shanghai.gov.cn/hsysjc-zwfwqj8/20250606/f1551739192b4aa0993143004f1cb699.html,https://www.shanghai.gov.cn/hsysjc-zwfwqj8/20250606/f1551739192b4aa0993143004f1cb699.html,关于印发《2021年杨浦区深化“放管服”改革工作要点》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,e6ef173697c7d5316ab51698ca89a8a111dce707a48d2514d14902b5ebc39900,,opened via official Shanghai smart-search endpoint
src_07c931bf9212,https://www.shanghai.gov.cn/gwk/search/content/56b58b7a-81c6-4c95-bcb9-363e95bd06aa,https://www.shanghai.gov.cn/gwk/search/content/56b58b7a-81c6-4c95-bcb9-363e95bd06aa,关于印发《杨浦区全力加快经济恢复和重振行动方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,a64a7093b8593ce03eec59f8964d18b5c3e29548062a5d0dc9d6b82adf9023fe,,opened via official Shanghai smart-search endpoint
src_eb8adc4788eb,https://www.shanghai.gov.cn/gwk/search/content/9f7455fad5724aafb0e8e3ca878e9c00,https://www.shanghai.gov.cn/gwk/search/content/9f7455fad5724aafb0e8e3ca878e9c00,杨浦区提信心扩需求稳增长促发展行动方案,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,61406ca26ce7c7d54c42c7f3d7b3ba0519c5b8cb30bc20a99f8a3043d3c29314,,opened via official Shanghai smart-search endpoint
src_e671858e35d3,https://www.shanghai.gov.cn/tszczq-qtqj8/20250610/0200c64c590a424988dd184a5e518b23.html,https://www.shanghai.gov.cn/tszczq-qtqj8/20250610/0200c64c590a424988dd184a5e518b23.html,杨浦区提信心扩需求稳增长促发展行动方案,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,0c86fb41eb69bc9f09f621580e5ddb3cb8eb2cc48500dc1fb604ae0644aa2ee3,,opened via official Shanghai smart-search endpoint
src_59368177f98f,https://www.shanghai.gov.cn/hsysjc-xyfwqj8/20250606/dafed8a5b6c04f3aaf0f73b0c26a0a10.html,https://www.shanghai.gov.cn/hsysjc-xyfwqj8/20250606/dafed8a5b6c04f3aaf0f73b0c26a0a10.html,2023年杨浦区社会信用体系建设工作要点,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,5d379f66003977734c8be5d78e22b42705167ac416c21b1730ad7a4c1043a283,,opened via official Shanghai smart-search endpoint
src_ab0461ba533f,https://www.shanghai.gov.cn/gwk/search/content/5bb640a5-5af5-4389-9547-c2d02afa7103,https://www.shanghai.gov.cn/gwk/search/content/5bb640a5-5af5-4389-9547-c2d02afa7103,关于印发《2023年上海市杨浦区政务公开工作要点》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,bc80208b36420e3143aca4c469bb0861f1f0b3a1beb82b52ff0183d117e8caaa,,opened via official Shanghai smart-search endpoint
src_61297c1142b2,https://www.shanghai.gov.cn/tszczq-qtqj8/20250610/291e6ce8ca964557b8140c9a8e9984a8.html,https://www.shanghai.gov.cn/tszczq-qtqj8/20250610/291e6ce8ca964557b8140c9a8e9984a8.html,关于印发《关于加大力度支持民营经济和民间投资发展的实施意见》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,ed5f9323b33d6ad2d0c110aefd89798e1a312397adf962a80fe0a98e674d4b54,,opened via official Shanghai smart-search endpoint
src_abcc3ee65578,https://www.shanghai.gov.cn/nw12344/20240306/c5946220f9d34c70bc6402f09109d531.html,https://www.shanghai.gov.cn/nw12344/20240306/c5946220f9d34c70bc6402f09109d531.html,杨浦区人民政府关于印发《聚焦“创新四力” 升级“四大服务”杨浦全力打造营商环境最暖城区实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,50625a1b7b12123405ba257d73029ff58768862b645b898a1cccba6a082fe729,,opened via official Shanghai smart-search endpoint
src_24cff25fd7bd,https://www.shanghai.gov.cn/nw15343/20250427/a94fb0a193a346fa8412424d41e5328d.html,https://www.shanghai.gov.cn/nw15343/20250427/a94fb0a193a346fa8412424d41e5328d.html,打造“直播经济”生态高地 杨浦携手上海广播电视台打造“白玉兰直播间”IP全链路产业生态,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,fe55e9300b308caf2e858657ee60f22ccf6d88fd478331772963d662323b7fae,,opened via official Shanghai smart-search endpoint
src_c2bd699f8ba0,https://www.shanghai.gov.cn/gwk/search/content/494a3f19-187a-4996-a8b3-946945c1675b,https://www.shanghai.gov.cn/gwk/search/content/494a3f19-187a-4996-a8b3-946945c1675b,关于印发《聚焦“创新四力” 升级“四大服务”杨浦全力打造营商环境最暖城区实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,edaff6a42d286f928cc2ee064ec73934c7181bce2633b0a703aafd7a6c75766c,,opened via official Shanghai smart-search endpoint
src_8dc07455d3df,https://www.shanghai.gov.cn/tszczq-qtqj8/20251119/a364e079b7054b3086a8ade2bab235f4.html,https://www.shanghai.gov.cn/tszczq-qtqj8/20251119/a364e079b7054b3086a8ade2bab235f4.html,关于印发《聚焦“创新四力” 升级“四大服务”杨浦全力打造营商环境最暖城区实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,c0674bc63ae0a6c380dd3a62a7a3dab601b051f4cf34d9a338b429d5c0042561,,opened via official Shanghai smart-search endpoint
src_d4712fb72b8a,https://www.shanghai.gov.cn/nw31406/20250718/a653b8c3fa4c4af5ac6e0e6d6ad0bbd3.html,https://www.shanghai.gov.cn/nw31406/20250718/a653b8c3fa4c4af5ac6e0e6d6ad0bbd3.html,法治“引擎”激活发展“动能” 上海公安以高水平安全护航高质量发展,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,584b58827c258c8bc237d755db30d16319b6bbdc531d7170db5cee31b7154619,,opened via official Shanghai smart-search endpoint
src_844f5be7129b,https://www.shanghai.gov.cn/gwk/search/content/4b79b867-2756-41e1-8f2f-2f8ee0f80fe3,https://www.shanghai.gov.cn/gwk/search/content/4b79b867-2756-41e1-8f2f-2f8ee0f80fe3,关于印发《杨浦区聚焦产业发展提升企业感受 持续打造营商环境最暖城区实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,6b13b775421962708b46e473bb3a1e8fb5e0def6d7327089bb192cbfe92889d7,,opened via official Shanghai smart-search endpoint
src_21b53b2e87de,https://www.shanghai.gov.cn/tszczq-qtqj8/20251118/e26dc4b158234727b66014749fdc1af6.html,https://www.shanghai.gov.cn/tszczq-qtqj8/20251118/e26dc4b158234727b66014749fdc1af6.html,关于印发《杨浦区聚焦产业发展提升企业感受 持续打造营商环境最暖城区实施方案》的通知,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,96198fe85b8741008bd643049cf261c03328f4543bcb25fbb0042f8164b4991c,,opened via official Shanghai smart-search endpoint
src_50cdb1786eb3,https://www.shanghai.gov.cn/nw17239/20250127/1d6819ef992148df92c7bea617f1d23b.html,https://www.shanghai.gov.cn/nw17239/20250127/1d6819ef992148df92c7bea617f1d23b.html,第一批“玩转杨数浦”消费券今起发放,上海市政府智能检索转链页面,government,A,,,2026-07-12,zh-CN,html,,200,公开网页；保留短证据摘录,True,True,45a99305da87cf795ca346651a49d37b73b48f660097074dfc9cf3bfded82af4,,opened via official Shanghai smart-search endpoint
